Client_num,Customer_name,Customer_age,Gender,Dependent_count,Education_level,Marital_status,Income_category,Email,Contact_number,Random_Credit_Score
38508306,Christopher Gonzalez,50,Male,1,Bachelor's,Single,Medium,ysingh@example.net,(387) 077-7418,706
47093698,Mary Arnold,39,Male,1,Master's,Single,Medium,lfreeman@example.net,(502) 312-7319,818
43877116,Michael White,56,Male,2,Bachelor's,Single,High,wrightdebra@example.org,(785) 156-0926,0
59136624,Lawrence Boyle,20,Male,2,Doctorate,Single,Medium,rmeza@example.com,(439) 433-7842,818
84196510,Andrea Thomas,22,Male,0,Master's,Single,High,qibarra@example.net,(971) 319-0113,706
84196510,Andrea Thomas,22,Male,0,Master's,Single,High,qibarra@example.net,(971) 319-0113,706
44516073,Paul Compton,46,Male,1,Doctorate,Single,High,steven88@example.org,(418) 756-3237,0
12171710,Angela Mendoza,50,Female,0,Bachelor's,Single,High,wendy42@example.org,(246) 523-1019,818
59594420,Patricia Garner,33,Male,3,High School,Married,High,amandacross@example.net,(116) 457-6784,0
74042551,Julie Frank,53,Female,4,Doctorate,Married,High,scottchavez@example.net,(435) 042-6146,0
99346501,Jason Wood,22,Female,2,Doctorate,Single,High,mark51@example.org,(564) 157-6567,818
49387010,Morgan Lopez,29,Female,0,High School,Single,High,allisonlang@example.com,(390) 863-8860,0
16800999,Jacqueline Soto,25,Male,1,Doctorate,Married,Medium,shawn35@example.org,(467) 616-0906,682
10161011,Brandon Cline,54,Male,0,Master's,Single,Medium,tlin@example.com,(862) 970-0843,0
46797924,Jennifer Jones,63,Female,4,Doctorate,Married,High,jacobsmith@example.net,(783) 126-7049,818
46797924,Jennifer Jones,63,Female,4,Doctorate,Married,High,jacobsmith@example.net,(783) 126-7049,818
46797924,Jennifer Jones,63,Female,4,Doctorate,Married,High,jacobsmith@example.net,(783) 126-7049,818
21816850,Julie Newman,25,Male,4,High School,Married,High,jesusperry@example.com,(246) 178-0509,706
69660133,Scott Green,54,Female,2,High School,Single,Medium,sabrinadavis@example.net,(857) 086-7265,818
69638033,Joshua Parker,68,Female,1,Master's,Single,Low,amy28@example.com,(503) 064-2956,706
69795641,Ryan Carpenter,58,Female,3,Master's,Married,High,mcclurejane@example.org,(942) 120-0030,818
69795641,Ryan Carpenter,58,Female,3,Master's,Married,High,mcclurejane@example.org,(942) 120-0030,818
69795641,Ryan Carpenter,58,Female,3,Master's,Married,High,mcclurejane@example.org,(942) 120-0030,818
39520705,Alex Jones,44,Female,2,Master's,Single,High,sharonbowman@example.com,(221) 227-8791,706
89795226,Peter Holloway,51,Male,1,Master's,Single,High,robinsmith@example.org,(757) 396-0663,818
60475823,Jeff Gomez,30,Male,0,Master's,Single,High,russellmark@example.com,(176) 333-0652,0
21773519,Daniel Park,41,Female,0,Master's,Single,Medium,codyedwards@example.org,(986) 468-6673,682
37631295,Jasmine Wallace,35,Female,1,Bachelor's,Single,Medium,adriannorman@example.com,(225) 282-1968,818
37631295,Jasmine Wallace,35,Female,1,Bachelor's,Single,Medium,adriannorman@example.com,(225) 282-1968,818
37631295,Jasmine Wallace,35,Female,1,Bachelor's,Single,Medium,adriannorman@example.com,(225) 282-1968,818
11623133,David Gilbert,55,Male,4,High School,Married,High,shamilton@example.org,(516) 367-0344,0
75193866,Alyssa Chan,50,Male,0,Master's,Single,High,kristinawilliams@example.org,(587) 461-6503,818
94870300,Deanna Rose,52,Female,4,Bachelor's,Married,High,nblackwell@example.com,(102) 612-6195,0
98931698,Matthew Young,60,Female,4,High School,Married,High,fergusonmicheal@example.org,(181) 283-3892,0
93814611,Melissa Holder,68,Female,0,Doctorate,Single,Low,dominiqueayers@example.com,(669) 367-6859,818
93814611,Melissa Holder,68,Female,0,Doctorate,Single,Low,dominiqueayers@example.com,(669) 367-6859,818
37830697,Amy Grimes,21,Male,4,High School,Married,High,masonmurphy@example.net,(516) 311-9207,706
55821223,Sean Allen,68,Male,1,Bachelor's,Married,Medium,paulacobb@example.org,(401) 516-7234,682
55821223,Sean Allen,68,Male,1,Bachelor's,Married,Medium,paulacobb@example.org,(401) 516-7234,682
55821223,Sean Allen,68,Male,1,Bachelor's,Married,Medium,paulacobb@example.org,(401) 516-7234,682
84492189,Daniel Fox,57,Male,1,Doctorate,Married,Medium,gabrielle72@example.net,(438) 671-9226,0
43716049,Mrs. Deborah Rowland,50,Male,1,Bachelor's,Single,Medium,michael00@example.net,(195) 735-3415,818
43716049,Mrs. Deborah Rowland,50,Male,1,Bachelor's,Single,Medium,michael00@example.net,(195) 735-3415,818
43716049,Mrs. Deborah Rowland,50,Male,1,Bachelor's,Single,Medium,michael00@example.net,(195) 735-3415,818
43716049,Mrs. Deborah Rowland,50,Male,1,Bachelor's,Single,Medium,michael00@example.net,(195) 735-3415,818
66221716,Holly Wright,44,Female,0,Master's,Single,High,moyerjonathan@example.net,(500) 588-6009,706
66221716,Holly Wright,44,Female,0,Master's,Single,High,moyerjonathan@example.net,(500) 588-6009,706
15748427,Jennifer Carter,21,Female,0,Doctorate,Single,Medium,derrick67@example.net,(129) 949-8573,682
15748427,Jennifer Carter,21,Female,0,Doctorate,Single,Medium,derrick67@example.net,(129) 949-8573,682
15748427,Jennifer Carter,21,Female,0,Doctorate,Single,Medium,derrick67@example.net,(129) 949-8573,682
98761830,Annette Singh,56,Male,2,High School,Married,High,qmitchell@example.org,(110) 377-8832,818
98761830,Annette Singh,56,Male,2,High School,Married,High,qmitchell@example.org,(110) 377-8832,818
15138052,Kathleen Martin,38,Female,0,Bachelor's,Single,Medium,philliphall@example.com,(414) 111-6722,818
15138052,Kathleen Martin,38,Female,0,Bachelor's,Single,Medium,philliphall@example.com,(414) 111-6722,818
39551369,Lisa Jones,20,Female,1,Bachelor's,Single,Medium,vaughndeborah@example.net,(927) 335-0185,0
12405015,Lisa Miller,48,Female,4,Master's,Married,High,gfox@example.com,(538) 886-2115,706
60914663,Tina Walker,44,Female,1,Doctorate,Single,Medium,ycase@example.org,(166) 687-8382,818
60914663,Tina Walker,44,Female,1,Doctorate,Single,Medium,ycase@example.org,(166) 687-8382,818
76819773,Wayne Lamb,42,Female,2,Doctorate,Married,Medium,bvalencia@example.com,(692) 260-2168,706
76819773,Wayne Lamb,42,Female,2,Doctorate,Married,Medium,bvalencia@example.com,(692) 260-2168,706
82829010,Alejandro Doyle,55,Female,4,Doctorate,Married,High,logan89@example.com,(955) 417-4686,0
14985461,Amy Alvarez PhD,33,Female,1,Master's,Married,Medium,michaellewis@example.com,(679) 166-6752,818
81923112,Hannah Silva,28,Female,1,Master's,Married,High,erinpark@example.org,(920) 073-2260,0
63616713,Mike Phelps,53,Male,4,Master's,Married,Medium,stefanie69@example.com,(454) 509-0217,706
63616713,Mike Phelps,53,Male,4,Master's,Married,Medium,stefanie69@example.com,(454) 509-0217,706
84295916,Isaiah Cain,46,Female,2,Doctorate,Married,High,michele76@example.com,(497) 374-1601,818
84295916,Isaiah Cain,46,Female,2,Doctorate,Married,High,michele76@example.com,(497) 374-1601,818
53795048,William Joseph,32,Male,0,Bachelor's,Single,High,jonathan49@example.org,(254) 634-5021,818
53795048,William Joseph,32,Male,0,Bachelor's,Single,High,jonathan49@example.org,(254) 634-5021,818
53795048,William Joseph,32,Male,0,Bachelor's,Single,High,jonathan49@example.org,(254) 634-5021,818
53795048,William Joseph,32,Male,0,Bachelor's,Single,High,jonathan49@example.org,(254) 634-5021,818
75759399,Daniel Peck,48,Male,2,Doctorate,Married,High,davidnelson@example.com,(653) 430-5809,682
29429361,Michael Le,53,Female,2,High School,Single,Medium,pamela75@example.org,(898) 504-5877,818
29429361,Michael Le,53,Female,2,High School,Single,Medium,pamela75@example.org,(898) 504-5877,818
19501042,Scott Scott,33,Female,1,Master's,Single,Low,kristinmassey@example.org,(144) 175-5884,706
19501042,Scott Scott,33,Female,1,Master's,Single,Low,kristinmassey@example.org,(144) 175-5884,706
19501042,Scott Scott,33,Female,1,Master's,Single,Low,kristinmassey@example.org,(144) 175-5884,706
10446559,Joshua Duncan,37,Male,4,High School,Married,High,tina18@example.com,(213) 267-2368,818
10446559,Joshua Duncan,37,Male,4,High School,Married,High,tina18@example.com,(213) 267-2368,818
10446559,Joshua Duncan,37,Male,4,High School,Married,High,tina18@example.com,(213) 267-2368,818
50074297,April Carter,38,Male,0,Bachelor's,Single,High,rfarley@example.com,(922) 660-0614,818
50074297,April Carter,38,Male,0,Bachelor's,Single,High,rfarley@example.com,(922) 660-0614,818
47726695,Michael Kent,24,Male,3,High School,Married,Medium,aparks@example.org,(542) 768-6272,706
47726695,Michael Kent,24,Male,3,High School,Married,Medium,aparks@example.org,(542) 768-6272,706
47726695,Michael Kent,24,Male,3,High School,Married,Medium,aparks@example.org,(542) 768-6272,706
57640084,Jerry Crane,41,Female,1,Bachelor's,Married,Low,burchthomas@example.com,(824) 273-7656,706
86094912,Kevin Tucker,56,Male,4,Bachelor's,Married,High,jbrown@example.net,(904) 672-6872,706
86094912,Kevin Tucker,56,Male,4,Bachelor's,Married,High,jbrown@example.net,(904) 672-6872,706
57716550,Christopher Robinson,27,Female,2,High School,Married,High,harristimothy@example.org,(606) 303-8541,682
19140752,Preston Schneider,47,Male,2,Master's,Married,Medium,underwoodkathleen@example.org,(405) 970-5027,818
36470701,Melvin Sharp,44,Female,1,High School,Single,Low,shannon09@example.org,(214) 697-7139,706
36470701,Melvin Sharp,44,Female,1,High School,Single,Low,shannon09@example.org,(214) 697-7139,706
36470701,Melvin Sharp,44,Female,1,High School,Single,Low,shannon09@example.org,(214) 697-7139,706
36470701,Melvin Sharp,44,Female,1,High School,Single,Low,shannon09@example.org,(214) 697-7139,706
59657158,Ashley Davis,64,Female,2,High School,Married,High,victor85@example.org,(753) 674-5548,379
43080080,John Kelly,37,Male,3,Bachelor's,Married,Medium,teresajohnson@example.com,(853) 155-1954,0
90645113,Elizabeth Scott,68,Male,3,Master's,Married,Medium,drakevictoria@example.org,(990) 459-6079,682
25764790,Christy Moyer,31,Male,1,Doctorate,Married,High,ucampbell@example.net,(144) 760-3124,379
91331960,Jerome Torres,40,Female,2,Bachelor's,Married,Medium,pschneider@example.com,(592) 704-1493,0
59725419,Emily Hanson,47,Male,1,Doctorate,Married,Low,vburnett@example.com,(270) 850-5621,818
59725419,Emily Hanson,47,Male,1,Doctorate,Married,Low,vburnett@example.com,(270) 850-5621,818
88161539,Jennifer Edwards,32,Male,2,High School,Married,Medium,sue40@example.org,(148) 894-0094,682
63479938,Elizabeth Ray,21,Female,1,Bachelor's,Married,Low,steinmary@example.com,(449) 261-2511,818
52321429,Lori Dixon,38,Male,3,Master's,Married,Medium,emoore@example.org,(237) 979-8868,818
92259283,Jennifer Morales,46,Female,1,High School,Married,High,dholden@example.com,(045) 427-8824,706
92259283,Jennifer Morales,46,Female,1,High School,Married,High,dholden@example.com,(045) 427-8824,706
92259283,Jennifer Morales,46,Female,1,High School,Married,High,dholden@example.com,(045) 427-8824,706
92259283,Jennifer Morales,46,Female,1,High School,Married,High,dholden@example.com,(045) 427-8824,706
48315015,Carrie Freeman,34,Male,2,Bachelor's,Single,High,vbrooks@example.org,(336) 615-9955,706
48315015,Carrie Freeman,34,Male,2,Bachelor's,Single,High,vbrooks@example.org,(336) 615-9955,706
48315015,Carrie Freeman,34,Male,2,Bachelor's,Single,High,vbrooks@example.org,(336) 615-9955,706
97409617,Douglas Lam,36,Male,4,Doctorate,Married,High,jenniferhudson@example.net,(689) 395-9779,818
97409617,Douglas Lam,36,Male,4,Doctorate,Married,High,jenniferhudson@example.net,(689) 395-9779,818
97409617,Douglas Lam,36,Male,4,Doctorate,Married,High,jenniferhudson@example.net,(689) 395-9779,818
97409617,Douglas Lam,36,Male,4,Doctorate,Married,High,jenniferhudson@example.net,(689) 395-9779,818
55915624,Brendan Mayo,26,Female,2,Master's,Married,Medium,awilliamson@example.org,(132) 331-4674,818
61819117,Nicholas Bird,52,Female,1,High School,Married,Medium,elizabeth89@example.com,(704) 602-8735,818
61819117,Nicholas Bird,52,Female,1,High School,Married,Medium,elizabeth89@example.com,(704) 602-8735,818
61819117,Nicholas Bird,52,Female,1,High School,Married,Medium,elizabeth89@example.com,(704) 602-8735,818
61819117,Nicholas Bird,52,Female,1,High School,Married,Medium,elizabeth89@example.com,(704) 602-8735,818
55061672,Sue Stephens,41,Male,2,High School,Single,Medium,craigryan@example.net,(642) 012-5331,706
71417389,Jenna Smith,53,Female,1,Doctorate,Single,Low,turnerfrancisco@example.org,(691) 154-0986,0
89594643,Mr. David Anderson Jr.,23,Male,3,Doctorate,Married,High,matthewgutierrez@example.net,(218) 844-0961,818
33260040,Rebecca Olson,20,Female,0,High School,Single,High,zheath@example.org,(766) 332-8987,706
33260040,Rebecca Olson,20,Female,0,High School,Single,High,zheath@example.org,(766) 332-8987,706
33260040,Rebecca Olson,20,Female,0,High School,Single,High,zheath@example.org,(766) 332-8987,706
62359695,Brian Horne,51,Female,0,Master's,Single,High,jenniferyoung@example.com,(650) 736-4434,0
56913593,Gregory Williamson,22,Female,4,Bachelor's,Married,Medium,douglas23@example.com,(738) 817-6201,818
72898215,Brandon Robinson,29,Female,1,Bachelor's,Married,High,nathanward@example.com,(462) 045-1640,706
88360137,Stephanie Carter,58,Male,2,Doctorate,Single,Medium,fbaldwin@example.net,(889) 174-1047,818
88360137,Stephanie Carter,58,Male,2,Doctorate,Single,Medium,fbaldwin@example.net,(889) 174-1047,818
88360137,Stephanie Carter,58,Male,2,Doctorate,Single,Medium,fbaldwin@example.net,(889) 174-1047,818
88360137,Stephanie Carter,58,Male,2,Doctorate,Single,Medium,fbaldwin@example.net,(889) 174-1047,818
60450957,Scott Adams,64,Male,0,High School,Single,Low,trush@example.org,(189) 585-7268,706
60450957,Scott Adams,64,Male,0,High School,Single,Low,trush@example.org,(189) 585-7268,706
60450957,Scott Adams,64,Male,0,High School,Single,Low,trush@example.org,(189) 585-7268,706
15226760,Thomas Stevens,21,Female,2,Doctorate,Single,Medium,philip68@example.org,(697) 146-0202,818
81688874,Randy Smith,46,Female,1,Bachelor's,Single,High,susan92@example.com,(000) 168-1791,818
31269287,Todd Vega,55,Male,1,Doctorate,Married,Medium,torresjennifer@example.com,(172) 620-0927,818
31269287,Todd Vega,55,Male,1,Doctorate,Married,Medium,torresjennifer@example.com,(172) 620-0927,818
89956293,Alison Huffman,70,Male,0,Doctorate,Single,High,sharon51@example.net,(931) 771-8038,818
18460308,Daniel Gould,47,Female,1,Master's,Married,Medium,bethanyking@example.com,(795) 343-7263,706
18460308,Daniel Gould,47,Female,1,Master's,Married,Medium,bethanyking@example.com,(795) 343-7263,706
18460308,Daniel Gould,47,Female,1,Master's,Married,Medium,bethanyking@example.com,(795) 343-7263,706
18460308,Daniel Gould,47,Female,1,Master's,Married,Medium,bethanyking@example.com,(795) 343-7263,706
18460308,Daniel Gould,47,Female,1,Master's,Married,Medium,bethanyking@example.com,(795) 343-7263,706
23646207,Brett Crawford,23,Male,0,Doctorate,Single,Low,eriley@example.com,(535) 388-2040,818
23646207,Brett Crawford,23,Male,0,Doctorate,Single,Low,eriley@example.com,(535) 388-2040,818
23646207,Brett Crawford,23,Male,0,Doctorate,Single,Low,eriley@example.com,(535) 388-2040,818
24173640,Dr. Stephanie Orr,42,Female,3,High School,Married,High,cynthia59@example.org,(977) 862-7418,818
92483802,Daniel Hernandez,30,Female,3,Doctorate,Married,Medium,beckermatthew@example.com,(366) 146-4257,706
92483802,Daniel Hernandez,30,Female,3,Doctorate,Married,Medium,beckermatthew@example.com,(366) 146-4257,706
92483802,Daniel Hernandez,30,Female,3,Doctorate,Married,Medium,beckermatthew@example.com,(366) 146-4257,706
33650021,Sydney Porter,55,Female,2,Master's,Married,High,terrellsteven@example.org,(669) 761-5281,0
82134957,Jennifer Smith,46,Male,1,Master's,Married,Low,dparker@example.org,(767) 555-8545,0
62394806,Tiffany Green,40,Male,1,Doctorate,Married,High,robinbartlett@example.net,(271) 667-0766,818
62394806,Tiffany Green,40,Male,1,Doctorate,Married,High,robinbartlett@example.net,(271) 667-0766,818
62394806,Tiffany Green,40,Male,1,Doctorate,Married,High,robinbartlett@example.net,(271) 667-0766,818
60765860,Donald Anderson,28,Male,2,Master's,Married,Medium,sullivankeith@example.org,(711) 602-6770,706
60765860,Donald Anderson,28,Male,2,Master's,Married,Medium,sullivankeith@example.org,(711) 602-6770,706
35278079,David Brown,45,Male,1,Doctorate,Married,Low,qlowery@example.org,(516) 817-4689,0
59641663,Leah Hernandez,23,Female,2,Master's,Married,Medium,hebertcharles@example.com,(788) 815-2060,0
97611544,Jordan Bennett,31,Male,0,Doctorate,Single,High,longmichelle@example.org,(378) 576-4336,818
54943788,Mr. Taylor Arias,38,Female,3,Doctorate,Married,High,rebekahwatkins@example.com,(045) 255-6285,706
54943788,Mr. Taylor Arias,38,Female,3,Doctorate,Married,High,rebekahwatkins@example.com,(045) 255-6285,706
54943788,Mr. Taylor Arias,38,Female,3,Doctorate,Married,High,rebekahwatkins@example.com,(045) 255-6285,706
54943788,Mr. Taylor Arias,38,Female,3,Doctorate,Married,High,rebekahwatkins@example.com,(045) 255-6285,706
36990609,Monica Mendoza,30,Male,1,High School,Married,Medium,chadcarter@example.net,(388) 750-0132,682
56691599,Michelle Conway,41,Male,1,High School,Single,High,juliamay@example.org,(744) 305-0821,0
77734685,Ronald Williams,56,Male,1,High School,Single,Medium,daniel38@example.net,(121) 645-3112,818
45601552,Ashley Mitchell,47,Male,3,Doctorate,Married,High,marccaldwell@example.com,(227) 409-6053,706
45601552,Ashley Mitchell,47,Male,3,Doctorate,Married,High,marccaldwell@example.com,(227) 409-6053,706
43022369,Brandon Harvey,20,Female,1,High School,Married,Low,justin71@example.org,(812) 399-2304,706
74422818,Jill Hayden,62,Male,3,High School,Married,Medium,anitapeck@example.net,(885) 531-5668,818
74422818,Jill Hayden,62,Male,3,High School,Married,Medium,anitapeck@example.net,(885) 531-5668,818
54462930,Joseph Craig,34,Female,1,Doctorate,Single,High,paulanelson@example.net,(171) 239-1607,0
14882308,Zachary Williams,58,Male,4,Doctorate,Married,Medium,bphillips@example.org,(134) 146-7450,0
24424891,Ethan Martinez,67,Female,4,Bachelor's,Married,Medium,jensendavid@example.org,(429) 961-8034,818
36869186,William Watson,38,Male,1,Bachelor's,Married,High,john91@example.org,(790) 961-6178,0
38925861,Dakota May,61,Male,1,Master's,Single,Medium,matthewgarner@example.net,(546) 413-0141,0
78533093,Steven Hoffman,30,Female,1,Bachelor's,Single,Low,davidswanson@example.org,(768) 310-4002,818
38342696,Lisa Rasmussen,53,Male,4,Master's,Married,Medium,powersdawn@example.com,(807) 869-3630,818
94477972,Elijah Hughes,38,Female,1,High School,Married,High,eric10@example.com,(049) 014-5624,0
40613547,Sarah Rios,59,Male,1,High School,Single,High,mnelson@example.com,(211) 604-5341,0
97792368,Beth May MD,62,Male,2,Bachelor's,Single,High,wjennings@example.com,(422) 935-2507,0
28080698,John Wiley,64,Male,0,High School,Single,Low,hpalmer@example.net,(852) 378-4617,818
28080698,John Wiley,64,Male,0,High School,Single,Low,hpalmer@example.net,(852) 378-4617,818
28080698,John Wiley,64,Male,0,High School,Single,Low,hpalmer@example.net,(852) 378-4617,818
35634922,James Garcia,65,Female,2,Bachelor's,Single,Medium,williamweaver@example.org,(137) 554-5681,706
17922366,Matthew Church,25,Female,0,High School,Single,High,murphyjulie@example.org,(236) 956-0024,818
17922366,Matthew Church,25,Female,0,High School,Single,High,murphyjulie@example.org,(236) 956-0024,818
17922366,Matthew Church,25,Female,0,High School,Single,High,murphyjulie@example.org,(236) 956-0024,818
79389108,Megan Flores,70,Female,1,Doctorate,Married,Low,jenniferjones@example.org,(238) 826-9269,706
79389108,Megan Flores,70,Female,1,Doctorate,Married,Low,jenniferjones@example.org,(238) 826-9269,706
36695820,Carla Esparza,41,Male,0,High School,Single,High,zrobertson@example.net,(806) 392-8660,682
53807938,Kevin Oconnor,48,Male,1,Bachelor's,Married,Medium,clarkeann@example.org,(498) 043-2485,706
53807938,Kevin Oconnor,48,Male,1,Bachelor's,Married,Medium,clarkeann@example.org,(498) 043-2485,706
71664688,Randall Willis,58,Female,3,Doctorate,Married,High,kathleen86@example.org,(486) 017-8500,706
40709568,Allison Coffey,32,Male,1,Doctorate,Married,Medium,zacharyleonard@example.com,(475) 373-7176,682
72238832,Mr. Preston Blake,56,Female,0,Master's,Single,Medium,bennettshane@example.net,(943) 625-5214,682
72238832,Mr. Preston Blake,56,Female,0,Master's,Single,Medium,bennettshane@example.net,(943) 625-5214,682
20279168,Richard Jennings,32,Female,1,Bachelor's,Single,Low,valenzuelaalexandra@example.com,(185) 433-0246,818
37472332,Catherine Roberson,62,Female,4,Doctorate,Married,High,ericlewis@example.net,(143) 897-1552,818
37472332,Catherine Roberson,62,Female,4,Doctorate,Married,High,ericlewis@example.net,(143) 897-1552,818
37472332,Catherine Roberson,62,Female,4,Doctorate,Married,High,ericlewis@example.net,(143) 897-1552,818
79949146,Anita Horne,27,Male,1,Bachelor's,Single,Medium,kevin43@example.com,(796) 229-3229,818
79949146,Anita Horne,27,Male,1,Bachelor's,Single,Medium,kevin43@example.com,(796) 229-3229,818
79949146,Anita Horne,27,Male,1,Bachelor's,Single,Medium,kevin43@example.com,(796) 229-3229,818
79949146,Anita Horne,27,Male,1,Bachelor's,Single,Medium,kevin43@example.com,(796) 229-3229,818
79949146,Anita Horne,27,Male,1,Bachelor's,Single,Medium,kevin43@example.com,(796) 229-3229,818
79949146,Anita Horne,27,Male,1,Bachelor's,Single,Medium,kevin43@example.com,(796) 229-3229,818
79949146,Anita Horne,27,Male,1,Bachelor's,Single,Medium,kevin43@example.com,(796) 229-3229,818
79949146,Anita Horne,27,Male,1,Bachelor's,Single,Medium,kevin43@example.com,(796) 229-3229,818
82243635,Christine Brooks,45,Male,0,Doctorate,Single,Low,yleon@example.net,(257) 661-1756,818
59338092,Arthur Bowman,27,Female,3,High School,Married,High,lisaesparza@example.org,(253) 332-3795,706
59338092,Arthur Bowman,27,Female,3,High School,Married,High,lisaesparza@example.org,(253) 332-3795,706
59338092,Arthur Bowman,27,Female,3,High School,Married,High,lisaesparza@example.org,(253) 332-3795,706
74936175,Michael Hopkins,21,Male,4,Doctorate,Married,High,ihenry@example.org,(303) 475-0347,818
54682038,Kelsey Edwards,68,Male,0,Master's,Single,Medium,todd20@example.com,(669) 129-3680,818
54682038,Kelsey Edwards,68,Male,0,Master's,Single,Medium,todd20@example.com,(669) 129-3680,818
50948552,Donald Wright,54,Female,2,High School,Married,Medium,iramos@example.com,(418) 986-7780,682
50948552,Donald Wright,54,Female,2,High School,Married,Medium,iramos@example.com,(418) 986-7780,682
95334600,Laura Stewart,50,Female,1,Bachelor's,Single,Medium,deanna99@example.com,(152) 425-8154,0
12898757,Emily Cannon,56,Male,1,Master's,Single,High,kaisertiffany@example.org,(961) 061-7383,706
37824614,John Boyd,61,Male,0,High School,Single,Low,medinatammy@example.net,(727) 441-1751,0
33377485,Bethany Whitehead,42,Female,2,Doctorate,Married,Medium,erinwilkins@example.com,(065) 547-1958,706
33377485,Bethany Whitehead,42,Female,2,Doctorate,Married,Medium,erinwilkins@example.com,(065) 547-1958,706
73352942,Lori Lane,57,Female,4,Bachelor's,Married,High,palmeranthony@example.org,(972) 070-4810,706
73352942,Lori Lane,57,Female,4,Bachelor's,Married,High,palmeranthony@example.org,(972) 070-4810,706
48794218,Susan Howard,29,Male,0,Doctorate,Single,High,kwilliams@example.net,(271) 286-0377,0
57928126,Elaine Rodriguez,63,Male,2,High School,Married,Medium,crystalalvarez@example.net,(283) 540-5994,818
28018010,Christina Jackson,66,Male,0,Master's,Single,Medium,douglas40@example.org,(049) 649-7367,706
28018010,Christina Jackson,66,Male,0,Master's,Single,Medium,douglas40@example.org,(049) 649-7367,706
28018010,Christina Jackson,66,Male,0,Master's,Single,Medium,douglas40@example.org,(049) 649-7367,706
58345915,Angela Mcfarland,55,Male,4,High School,Married,High,andreaanderson@example.com,(077) 883-0617,706
51122563,Steven Price,47,Female,2,Doctorate,Single,Medium,twalsh@example.com,(681) 362-5855,706
51122563,Steven Price,47,Female,2,Doctorate,Single,Medium,twalsh@example.com,(681) 362-5855,706
45114561,Bianca Wright,60,Male,1,Doctorate,Single,Medium,josewhitaker@example.org,(504) 168-1762,0
15917877,Alexis Jensen,34,Female,3,Doctorate,Married,High,kirkjames@example.com,(013) 616-2483,706
15917877,Alexis Jensen,34,Female,3,Doctorate,Married,High,kirkjames@example.com,(013) 616-2483,706
85161606,Melissa Johnson,54,Male,2,Master's,Single,High,mary59@example.net,(129) 701-5389,682
67081243,Jessica Reyes,32,Male,0,Bachelor's,Single,Medium,susan74@example.com,(295) 506-7562,818
44206946,Laura Tapia,60,Female,2,Master's,Married,High,yolanda93@example.com,(509) 386-6690,0
28236993,Ruben Johnson,51,Male,1,Master's,Single,Low,jadams@example.com,(772) 018-8202,818
28236993,Ruben Johnson,51,Male,1,Master's,Single,Low,jadams@example.com,(772) 018-8202,818
89109808,Michael Villa,30,Female,3,High School,Married,Medium,marie74@example.net,(816) 791-9881,706
89109808,Michael Villa,30,Female,3,High School,Married,Medium,marie74@example.net,(816) 791-9881,706
41106399,Jeanne Hanson,57,Female,4,High School,Married,High,scott29@example.org,(777) 620-8998,818
11523590,Tiffany Mccoy,58,Female,3,High School,Married,High,samanthajackson@example.com,(661) 418-7998,682
35433010,Brandon Diaz,38,Male,1,Doctorate,Single,Medium,gonzalezjohn@example.org,(453) 936-9075,0
15764586,Nancy Hartman,47,Male,0,Bachelor's,Single,Low,jamesserrano@example.com,(499) 746-8182,682
15764586,Nancy Hartman,47,Male,0,Bachelor's,Single,Low,jamesserrano@example.com,(499) 746-8182,682
78629666,Kristin Kelley,29,Female,2,High School,Single,High,kristin98@example.net,(570) 888-7692,706
78629666,Kristin Kelley,29,Female,2,High School,Single,High,kristin98@example.net,(570) 888-7692,706
78629666,Kristin Kelley,29,Female,2,High School,Single,High,kristin98@example.net,(570) 888-7692,706
64994519,George Robbins,34,Male,2,Master's,Married,Medium,danielsjessica@example.org,(428) 125-5952,379
20461960,Ryan Burton,22,Male,2,Master's,Married,Medium,gregory33@example.net,(996) 657-6361,0
66582921,Molly Ward,23,Male,2,High School,Married,Medium,april54@example.com,(971) 259-1104,379
66738939,Rodney Diaz,21,Male,0,High School,Single,High,brownjennifer@example.org,(685) 915-6313,818
66738939,Rodney Diaz,21,Male,0,High School,Single,High,brownjennifer@example.org,(685) 915-6313,818
66738939,Rodney Diaz,21,Male,0,High School,Single,High,brownjennifer@example.org,(685) 915-6313,818
50684762,Mrs. Jacqueline Reyes DDS,29,Female,0,Doctorate,Single,Low,rgates@example.com,(457) 476-8637,706
50684762,Mrs. Jacqueline Reyes DDS,29,Female,0,Doctorate,Single,Low,rgates@example.com,(457) 476-8637,706
51206626,Jeffrey Cooper,62,Male,1,Bachelor's,Married,Low,jamesdavenport@example.org,(926) 938-2137,706
51206626,Jeffrey Cooper,62,Male,1,Bachelor's,Married,Low,jamesdavenport@example.org,(926) 938-2137,706
26520545,Kimberly Graham,29,Female,1,Bachelor's,Single,Low,ronniecooke@example.net,(298) 442-8224,818
37022712,Keith Garcia,48,Female,0,High School,Single,High,paigecampbell@example.net,(363) 543-1253,818
46443616,Jeremy Moore,32,Male,4,Doctorate,Married,High,robertayala@example.net,(072) 787-7166,706
46443616,Jeremy Moore,32,Male,4,Doctorate,Married,High,robertayala@example.net,(072) 787-7166,706
46443616,Jeremy Moore,32,Male,4,Doctorate,Married,High,robertayala@example.net,(072) 787-7166,706
18098749,Michael Gibson,54,Male,4,Master's,Married,High,nicole09@example.org,(128) 289-9888,0
